axis_id,pair_id,bus_id,actuator_model,candidate_current_limit_raw,candidate_internal_limit_a,published_stall_endpoint_a,catalog_connector_boundary_a,internal_limit_below_catalog_boundary,one_way_planning_length_mm,round_trip_planning_length_mm,positive_net,return_net,destination_connector,normal_rms_current_a,fault_current_a,wire_construction,branch_protection,voltage_drop_and_temperature,selection_state,authority,warning
WAIST_YAW,PAIR-WAIST_YAW,RS-WAIST,ROBOTIS XM540-W270-R,929,2.499010,4.400,3.000,YES,74.615,149.231,WAIST_YAW_VDD,RS-WAIST_RET,J-ACT-WAIST_YAW,SELECTION REQUIRED - MEASURED DUTY CYCLE NEEDED,SELECTION REQUIRED - SOURCE/BRANCH IMPEDANCE NEEDED,SELECTION REQUIRED,SELECTION REQUIRED,NOT CALCULATED - WIRE/TEMPERATURE/DUTY OPEN,CURRENT POLICY BOUND; PHYSICAL CONDUCTOR/PROTECTION OPEN,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - HARNESS/CURRENT-POLICY RECONCILIATION ONLY - NOT APPROVED FOR PROCUREMENT, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
HEAD_PAN,PAIR-HEAD_PAN,TTL-HEAD,ROBOTIS XC330-T288-T,700,0.700000,0.880,3.000,YES,73.277,146.554,HEAD_PAN_VDD,TTL-HEAD_RET,J-ACT-HEAD_PAN,SELECTION REQUIRED - MEASURED DUTY CYCLE NEEDED,SELECTION REQUIRED - SOURCE/BRANCH IMPEDANCE NEEDED,SELECTION REQUIRED,SELECTION REQUIRED,NOT CALCULATED - WIRE/TEMPERATURE/DUTY OPEN,CURRENT POLICY BOUND; PHYSICAL CONDUCTOR/PROTECTION OPEN,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - HARNESS/CURRENT-POLICY RECONCILIATION ONLY - NOT APPROVED FOR PROCUREMENT, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
HEAD_TILT,PAIR-HEAD_TILT,TTL-HEAD,ROBOTIS XC330-T288-T,700,0.700000,0.880,3.000,YES,107.310,214.619,HEAD_TILT_VDD,TTL-HEAD_RET,J-ACT-HEAD_TILT,SELECTION REQUIRED - MEASURED DUTY CYCLE NEEDED,SELECTION REQUIRED - SOURCE/BRANCH IMPEDANCE NEEDED,SELECTION REQUIRED,SELECTION REQUIRED,NOT CALCULATED - WIRE/TEMPERATURE/DUTY OPEN,CURRENT POLICY BOUND; PHYSICAL CONDUCTOR/PROTECTION OPEN,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - HARNESS/CURRENT-POLICY RECONCILIATION ONLY - NOT APPROVED FOR PROCUREMENT, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
L_SHOULDER_PITCH,PAIR-L_SHOULDER_PITCH,RS-LARM,ROBOTIS XM430-W350-R,743,1.998670,2.300,3.000,YES,171.962,343.924,L_SHOULDER_PITCH_VDD,RS-LARM_RET,J-ACT-L_SHOULDER_PITCH,SELECTION REQUIRED - MEASURED DUTY CYCLE NEEDED,SELECTION REQUIRED - SOURCE/BRANCH IMPEDANCE NEEDED,SELECTION REQUIRED,SELECTION REQUIRED,NOT CALCULATED - WIRE/TEMPERATURE/DUTY OPEN,CURRENT POLICY BOUND; PHYSICAL CONDUCTOR/PROTECTION OPEN,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - HARNESS/CURRENT-POLICY RECONCILIATION ONLY - NOT APPROVED FOR PROCUREMENT, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
L_SHOULDER_ROLL,PAIR-L_SHOULDER_ROLL,RS-LARM,ROBOTIS XM430-W350-R,743,1.998670,2.300,3.000,YES,171.962,343.924,L_SHOULDER_ROLL_VDD,RS-LARM_RET,J-ACT-L_SHOULDER_ROLL,SELECTION REQUIRED - MEASURED DUTY CYCLE NEEDED,SELECTION REQUIRED - SOURCE/BRANCH IMPEDANCE NEEDED,SELECTION REQUIRED,SELECTION REQUIRED,NOT CALCULATED - WIRE/TEMPERATURE/DUTY OPEN,CURRENT POLICY BOUND; PHYSICAL CONDUCTOR/PROTECTION OPEN,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - HARNESS/CURRENT-POLICY RECONCILIATION ONLY - NOT APPROVED FOR PROCUREMENT, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
L_ELBOW_PITCH,PAIR-L_ELBOW_PITCH,RS-LARM,ROBOTIS XM430-W350-R,743,1.998670,2.300,3.000,YES,164.828,329.656,L_ELBOW_PITCH_VDD,RS-LARM_RET,J-ACT-L_ELBOW_PITCH,SELECTION REQUIRED - MEASURED DUTY CYCLE NEEDED,SELECTION REQUIRED - SOURCE/BRANCH IMPEDANCE NEEDED,SELECTION REQUIRED,SELECTION REQUIRED,NOT CALCULATED - WIRE/TEMPERATURE/DUTY OPEN,CURRENT POLICY BOUND; PHYSICAL CONDUCTOR/PROTECTION OPEN,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - HARNESS/CURRENT-POLICY RECONCILIATION ONLY - NOT APPROVED FOR PROCUREMENT, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
L_WRIST_ROTATION,PAIR-L_WRIST_ROTATION,TTL-LDIST,ROBOTIS XC330-T288-T,700,0.700000,0.880,3.000,YES,373.184,746.368,L_WRIST_ROTATION_VDD,TTL-LDIST_RET,J-ACT-L_WRIST_ROTATION,SELECTION REQUIRED - MEASURED DUTY CYCLE NEEDED,SELECTION REQUIRED - SOURCE/BRANCH IMPEDANCE NEEDED,SELECTION REQUIRED,SELECTION REQUIRED,NOT CALCULATED - WIRE/TEMPERATURE/DUTY OPEN,CURRENT POLICY BOUND; PHYSICAL CONDUCTOR/PROTECTION OPEN,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - HARNESS/CURRENT-POLICY RECONCILIATION ONLY - NOT APPROVED FOR PROCUREMENT, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
L_GRIPPER,PAIR-L_GRIPPER,TTL-LDIST,ROBOTIS XC330-T288-T,700,0.700000,0.880,3.000,YES,413.052,826.103,L_GRIPPER_VDD,TTL-LDIST_RET,J-ACT-L_GRIPPER,SELECTION REQUIRED - MEASURED DUTY CYCLE NEEDED,SELECTION REQUIRED - SOURCE/BRANCH IMPEDANCE NEEDED,SELECTION REQUIRED,SELECTION REQUIRED,NOT CALCULATED - WIRE/TEMPERATURE/DUTY OPEN,CURRENT POLICY BOUND; PHYSICAL CONDUCTOR/PROTECTION OPEN,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - HARNESS/CURRENT-POLICY RECONCILIATION ONLY - NOT APPROVED FOR PROCUREMENT, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
L_HIP_YAW,PAIR-L_HIP_YAW,RS-LLEG,ROBOTIS XH540-W270-R,929,2.499010,4.900,3.000,YES,145.546,291.091,L_HIP_YAW_VDD,RS-LLEG_RET,J-ACT-L_HIP_YAW,SELECTION REQUIRED - MEASURED DUTY CYCLE NEEDED,SELECTION REQUIRED - SOURCE/BRANCH IMPEDANCE NEEDED,SELECTION REQUIRED,SELECTION REQUIRED,NOT CALCULATED - WIRE/TEMPERATURE/DUTY OPEN,CURRENT POLICY BOUND; PHYSICAL CONDUCTOR/PROTECTION OPEN,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - HARNESS/CURRENT-POLICY RECONCILIATION ONLY - NOT APPROVED FOR PROCUREMENT, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
L_HIP_ROLL,PAIR-L_HIP_ROLL,RS-LLEG,ROBOTIS XH540-W270-R,929,2.499010,4.900,3.000,YES,125.862,251.724,L_HIP_ROLL_VDD,RS-LLEG_RET,J-ACT-L_HIP_ROLL,SELECTION REQUIRED - MEASURED DUTY CYCLE NEEDED,SELECTION REQUIRED - SOURCE/BRANCH IMPEDANCE NEEDED,SELECTION REQUIRED,SELECTION REQUIRED,NOT CALCULATED - WIRE/TEMPERATURE/DUTY OPEN,CURRENT POLICY BOUND; PHYSICAL CONDUCTOR/PROTECTION OPEN,"NO PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - HARNESS/CURRENT-POLICY RECONCILIATION ONLY - NOT APPROVED FOR PROCUREMENT, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
