path,bytes,sha256,warning
architecture-disposition-register.csv,1596,cf97f81c6b20ff3d568ae2df1845b1425b92542b25eb081cb531b01ebdc58d04,"PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
articulated-power-harness-preview.png,1775462,5ab1c9bad88f3b9d0d28bdb0a874cd8c3cb03f4fe83ab629c55be44fa4ec445e,"PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
articulated-power-harness-source.py,54766,112b0276ce203b7dfa5325532c08e16a1c51ddc40e6d5a11807dda977b7ea08f,"PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
articulated-power-harness.svg,5503,c2759c957761b217ce606d34918bd084ee356b0d42f68e5538353b32b5ee9340,"PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
cable-selection-register.csv,950,27d003f0a398df059277790764645bb1567be9f27b06bca930340642062742fc,"PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
direct-branch-register.csv,17047,11f7263218c06b469a39e2ea63aa2828be620f7a0b767941871aff1603af8ea2,"PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
fixed-transition-register.csv,19200,3e453507069f40b39169a0e460ceff33224a4f93747cda889b0de47ee55a9c7f,"PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
guard-solid-register.csv,28974,3df59864a7b1725965969501fc4135537bfc4b886930776a42006fe8e4bc9c3a,"PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
HR-30_articulated_power_harness_candidate.glb,3972080,d9670176db3a70e3c1b37895e6e8a91332679895e8777c7f22044292deb5051a,"PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
HR-30_articulated_power_harness_candidate.step,8990466,8050060a599ec0252f778b9781a2863f3f202f97472947f45baf7665b882d5a0,"PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
HR-30_whole_body_articulated_power_harness_candidate.glb,35492460,50c6f296172aef570f13355e633241328108fe24925253d28f4498dd4f66c06d,"PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
index.html,9587,006de7476c6aa5556a72878cb4791b45f80c15800362665804f0e19d9e3b854c,"PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
joint-crossing-register.csv,60657,c3e213ffc764fbe5b50d3df9f321d64c1acf708b7912d92376ae6f59390f52c6,"PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
open-holds.csv,5478,a4d81bfa2a169d99d49271cd5bc90b02ea935ed5beb7a7eea86f6dd619431db6,"PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
primary-source-register.csv,6701,a4dc665134ba7ba717fe8bc67cb85573d59e3b54073d3b02327eda8f6b6ef235,"PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
README.md,608,db8353ad5faceb357457bfe4b17e9370488be633020ffd065618ef7fdcf0f453,"PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
status.json,1129,283702e00f3acf989b9b6ce81543db42818099b8cc7e599ba944b76d5a643df4,"PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
