part_id,module,role,source_step_path,source_step_sha256,source_bbox_mm,source_volume_mm3,stl_path,stl_sha256,stl_bytes,triangle_count,mesh_bbox_x_mm,mesh_bbox_y_mm,mesh_bbox_z_mm,step_bbox_x_mm,step_bbox_y_mm,step_bbox_z_mm,scale,intended_use,built_quantity,inspection_result,structural_credit,warning
T01_TORSO_RAIL_R,T01,primary frame rail,hr30/whole-body-p0.1/manufacturing-files/parts/T01/T01_TORSO_RAIL_R/T01_TORSO_RAIL_R.step,4c015c151d19183f0d67f4281ddb24bdcebb1f02cde46e3d243c6a040f1e6321,18.000 x 18.000 x 146.000 mm,18199.120799,stl/T01/T01_TORSO_RAIL_R.stl,42db920966f1a21d8cdea0aba20c28628ba54bad01cca17ad446a57d3f3dafb3,230884,4616,18.000000,18.000000,146.000000,18.000000,18.000000,146.000000,1:1 millimetres,UNPOWERED DIMENSIONAL/PACKAGING FIT ARTICLE ONLY,0,NOT EXECUTED,NONE,"PRELIMINARY - 1:1 NONSTRUCTURAL FIT ARTICLES ONLY - NOT APPROVED FOR LOAD BEARING, STANDING, WALKING, POWERED TESTING, MOTION, OR ENERGIZATION"
T01_TORSO_RAIL_L,T01,primary frame rail,hr30/whole-body-p0.1/manufacturing-files/parts/T01/T01_TORSO_RAIL_L/T01_TORSO_RAIL_L.step,cf43b344e102746506ef6a03fe63efef670711683bf2489df8167847df3ad179,18.000 x 18.000 x 146.000 mm,18199.120799,stl/T01/T01_TORSO_RAIL_L.stl,5887dbaf8fce4f59134bf24af7bfe04ed5ad42cb9a1bd46e7d2c7515706f8b55,230884,4616,18.000000,18.000000,146.000000,18.000000,18.000000,146.000000,1:1 millimetres,UNPOWERED DIMENSIONAL/PACKAGING FIT ARTICLE ONLY,0,NOT EXECUTED,NONE,"PRELIMINARY - 1:1 NONSTRUCTURAL FIT ARTICLES ONLY - NOT APPROVED FOR LOAD BEARING, STANDING, WALKING, POWERED TESTING, MOTION, OR ENERGIZATION"
T01_SHOULDER_CROSS_TUBE,T01,shoulder load bridge,hr30/whole-body-p0.1/manufacturing-files/parts/T01/T01_SHOULDER_CROSS_TUBE/T01_SHOULDER_CROSS_TUBE.step,cec921ac11553633ca8e536a9f7b0794619e22dea447beb224694fdcdb401344,174.000 x 28.000 x 24.000 mm,49393.639821,stl/T01/T01_SHOULDER_CROSS_TUBE.stl,eb3817aef37b295da69004e44648f702c62191aa35b75fa7beb671b0c8f56579,426084,8520,174.000000,28.000000,24.000000,174.000000,28.000000,24.000000,1:1 millimetres,UNPOWERED DIMENSIONAL/PACKAGING FIT ARTICLE ONLY,0,NOT EXECUTED,NONE,"PRELIMINARY - 1:1 NONSTRUCTURAL FIT ARTICLES ONLY - NOT APPROVED FOR LOAD BEARING, STANDING, WALKING, POWERED TESTING, MOTION, OR ENERGIZATION"
P01_PELVIS_PLATE_FRONT,P01,pelvis frame plate,hr30/whole-body-p0.1/manufacturing-files/parts/P01/P01_PELVIS_PLATE_FRONT/P01_PELVIS_PLATE_FRONT.step,e3d1dd25ad3edd097f3bd2fe39d491b22ccd765f3a6d98daea77e46dd340f8b4,136.000 x 5.000 x 62.000 mm,23179.462147,stl/P01/P01_PELVIS_PLATE_FRONT.stl,87765e3f52568c974f713a1d712a82959078af051092b65870be6917656e0d4a,344684,6892,136.000000,5.000000,62.000000,136.000000,5.000000,62.000000,1:1 millimetres,UNPOWERED DIMENSIONAL/PACKAGING FIT ARTICLE ONLY,0,NOT EXECUTED,NONE,"PRELIMINARY - 1:1 NONSTRUCTURAL FIT ARTICLES ONLY - NOT APPROVED FOR LOAD BEARING, STANDING, WALKING, POWERED TESTING, MOTION, OR ENERGIZATION"
P01_PELVIS_PLATE_REAR,P01,pelvis frame plate,hr30/whole-body-p0.1/manufacturing-files/parts/P01/P01_PELVIS_PLATE_REAR/P01_PELVIS_PLATE_REAR.step,d9cd23d4a1ba7d7e265b7b8e5947693718afbb3210fdcf3cdc50ad3c34e1ad95,136.000 x 5.000 x 62.000 mm,23179.462147,stl/P01/P01_PELVIS_PLATE_REAR.stl,aafcaa12682912a5a5f6f7f20933722b3049512e6e20dc7c252b6b2928bed20f,344684,6892,136.000000,5.000000,62.000000,136.000000,5.000000,62.000000,1:1 millimetres,UNPOWERED DIMENSIONAL/PACKAGING FIT ARTICLE ONLY,0,NOT EXECUTED,NONE,"PRELIMINARY - 1:1 NONSTRUCTURAL FIT ARTICLES ONLY - NOT APPROVED FOR LOAD BEARING, STANDING, WALKING, POWERED TESTING, MOTION, OR ENERGIZATION"
P01_WAIST_BRIDGE,P01,waist load bridge,hr30/whole-body-p0.1/manufacturing-files/parts/P01/P01_WAIST_BRIDGE/P01_WAIST_BRIDGE.step,b7761cc8f99f9f0c2701067183624f54cfb07014ba24b5fcfb201454a0abe0db,112.000 x 62.000 x 8.000 mm,35248.870349,stl/P01/P01_WAIST_BRIDGE.stl,9aebea6c851216f43d4620e5a07e811672f8b17a7ce54bb73f393c1c8d263bb5,346384,6926,112.000000,62.000000,8.000000,112.000000,62.000000,8.000000,1:1 millimetres,UNPOWERED DIMENSIONAL/PACKAGING FIT ARTICLE ONLY,0,NOT EXECUTED,NONE,"PRELIMINARY - 1:1 NONSTRUCTURAL FIT ARTICLES ONLY - NOT APPROVED FOR LOAD BEARING, STANDING, WALKING, POWERED TESTING, MOTION, OR ENERGIZATION"
N01_NECK_TUBE,N01,neck frame tube,hr30/whole-body-p0.1/manufacturing-files/parts/N01/N01_NECK_TUBE/N01_NECK_TUBE.step,1e9116c0e5063d59060532afa063cd90bd1361ab549799ad8241d470823ffc9f,38.000 x 38.000 x 58.000 mm,26820.160952,stl/N01/N01_NECK_TUBE.stl,b9bef8c0460c9e736800ec1e4c508118fb8779df5869a6afa5362dd3b6611d45,346384,6926,38.000000,38.000000,58.000000,38.000000,38.000000,58.000000,1:1 millimetres,UNPOWERED DIMENSIONAL/PACKAGING FIT ARTICLE ONLY,0,NOT EXECUTED,NONE,"PRELIMINARY - 1:1 NONSTRUCTURAL FIT ARTICLES ONLY - NOT APPROVED FOR LOAD BEARING, STANDING, WALKING, POWERED TESTING, MOTION, OR ENERGIZATION"
P01_RESTRAINT_BRIDGE,P01,fall-restraint load-path candidate,hr30/whole-body-p0.1/manufacturing-files/parts/P01/P01_RESTRAINT_BRIDGE/P01_RESTRAINT_BRIDGE.step,a0a63d84b6b42049f183c5e9ae6a1a2de2ba4ac3c74fa67f9c4c255c7c606876,84.000 x 14.000 x 12.000 mm,13745.014642,stl/P01/P01_RESTRAINT_BRIDGE.stl,bb02fc5e3fd35291cba0bd7a591473dd386abad4d02e0aec14f20dec21991a49,213084,4260,84.000000,14.000000,12.000000,84.000000,14.000000,12.000000,1:1 millimetres,UNPOWERED DIMENSIONAL/PACKAGING FIT ARTICLE ONLY,0,NOT EXECUTED,NONE,"PRELIMINARY - 1:1 NONSTRUCTURAL FIT ARTICLES ONLY - NOT APPROVED FOR LOAD BEARING, STANDING, WALKING, POWERED TESTING, MOTION, OR ENERGIZATION"
L01_SHIN_SIDE_FRONT,L01,shin side plate,hr30/whole-body-p0.1/manufacturing-files/parts/L01/L01_SHIN_SIDE_FRONT/L01_SHIN_SIDE_FRONT.step,d8f4c8dfac9403add23649759100e6e2158586485b6d4438277d70a209a72892,50.000 x 3.000 x 136.000 mm,11734.881237,stl/L01/L01_SHIN_SIDE_FRONT.stl,2321edcb7d4fa56466f19c6f252eaea655ff81dddfa4da638b948914d6b4375c,298984,5978,50.000000,3.000000,136.000000,50.000000,3.000000,136.000000,1:1 millimetres,UNPOWERED DIMENSIONAL/PACKAGING FIT ARTICLE ONLY,0,NOT EXECUTED,NONE,"PRELIMINARY - 1:1 NONSTRUCTURAL FIT ARTICLES ONLY - NOT APPROVED FOR LOAD BEARING, STANDING, WALKING, POWERED TESTING, MOTION, OR ENERGIZATION"
L01_THIGH_SIDE_FRONT,L01,thigh side plate,hr30/whole-body-p0.1/manufacturing-files/parts/L01/L01_THIGH_SIDE_FRONT/L01_THIGH_SIDE_FRONT.step,8e934e071bb86eae510299b12cc914e756fb5691b808280cb1ecb02c77123695,56.000 x 3.000 x 142.000 mm,13397.612325,stl/L01/L01_THIGH_SIDE_FRONT.stl,66a64fe7ab341c8993aecdd3ed0c29937e4227d31fff6a75ebc59e6910113b8d,298984,5978,56.000000,3.000000,142.000000,56.000000,3.000000,142.000000,1:1 millimetres,UNPOWERED DIMENSIONAL/PACKAGING FIT ARTICLE ONLY,0,NOT EXECUTED,NONE,"PRELIMINARY - 1:1 NONSTRUCTURAL FIT ARTICLES ONLY - NOT APPROVED FOR LOAD BEARING, STANDING, WALKING, POWERED TESTING, MOTION, OR ENERGIZATION"
