part_id,module,role,source_step_path,source_step_sha256,source_bbox_mm,source_volume_mm3,stl_path,stl_sha256,stl_bytes,source_tessellation_sha256,triangle_count,mesh_volume_mm3,orientation_matrix_row_major,translation_xyz_mm,bed_min_xyz_mm,bed_max_xyz_mm,oriented_bbox_x_mm,oriented_bbox_y_mm,oriented_bbox_z_mm,step_bbox_x_mm,step_bbox_y_mm,step_bbox_z_mm,scale,bed_normalized,intended_use,built_quantity,inspection_result,structural_credit,warning
T01_TORSO_RAIL_R,T01,primary frame rail,hr30/whole-body-p0.1/manufacturing-files/parts/T01/T01_TORSO_RAIL_R/T01_TORSO_RAIL_R.step,4c015c151d19183f0d67f4281ddb24bdcebb1f02cde46e3d243c6a040f1e6321,18.000 x 18.000 x 146.000 mm,18199.120799,stl/T01/T01_TORSO_RAIL_R.stl,2a750451e0c64c70ac0b47392e730b0d1c22f291bf93d23e3e338121d2ba5d1b,230884,42db920966f1a21d8cdea0aba20c28628ba54bad01cca17ad446a57d3f3dafb3,4616,18197.423790,0 0 1 1 0 0 0 1 0,-429.000000000 80.000000000 3.000000000,5.000000 5.000000 0.000000,151.000000 23.000000 18.000000,146.000000,18.000000,18.000000,18.000000,18.000000,146.000000,1:1 millimetres,YES - X/Y MIN 5 MM; Z MIN 0 MM,UNPOWERED DIMENSIONAL/PACKAGING FIT ARTICLE ONLY,0,NOT EXECUTED,NONE,"PRELIMINARY - 1:1 NONSTRUCTURAL FIT ARTICLES ONLY - NOT APPROVED FOR LOAD BEARING, STANDING, WALKING, POWERED TESTING, MOTION, OR ENERGIZATION"
T01_TORSO_RAIL_L,T01,primary frame rail,hr30/whole-body-p0.1/manufacturing-files/parts/T01/T01_TORSO_RAIL_L/T01_TORSO_RAIL_L.step,cf43b344e102746506ef6a03fe63efef670711683bf2489df8167847df3ad179,18.000 x 18.000 x 146.000 mm,18199.120799,stl/T01/T01_TORSO_RAIL_L.stl,5d78962dc63eba96230c031896a007f316b94a1dfa474474420a1491f86ff398,230884,5887dbaf8fce4f59134bf24af7bfe04ed5ad42cb9a1bd46e7d2c7515706f8b55,4616,18197.423790,0 0 1 1 0 0 0 1 0,-429.000000000 -52.000000000 3.000000000,5.000000 5.000000 0.000000,151.000000 23.000000 18.000000,146.000000,18.000000,18.000000,18.000000,18.000000,146.000000,1:1 millimetres,YES - X/Y MIN 5 MM; Z MIN 0 MM,UNPOWERED DIMENSIONAL/PACKAGING FIT ARTICLE ONLY,0,NOT EXECUTED,NONE,"PRELIMINARY - 1:1 NONSTRUCTURAL FIT ARTICLES ONLY - NOT APPROVED FOR LOAD BEARING, STANDING, WALKING, POWERED TESTING, MOTION, OR ENERGIZATION"
T01_SHOULDER_CROSS_TUBE,T01,shoulder load bridge,hr30/whole-body-p0.1/manufacturing-files/parts/T01/T01_SHOULDER_CROSS_TUBE/T01_SHOULDER_CROSS_TUBE.step,293de12473604a4a4a7e729054f9f764a6bcb090d148e36e70da6b09e40cbf08,174.000 x 28.000 x 24.000 mm,42476.257935,stl/T01/T01_SHOULDER_CROSS_TUBE.stl,c89a0427365e0070e7b2bac1fee4e3c28b74cc526cd591ba12344dc7bea6d84c,426084,8eeddaeb3b3b3b52f1665175574daedd0ae56377be51fd3eb30a2fa832093e83,8520,42474.167909,1 0 0 0 1 0 0 0 1,92.000000000 19.000000000 -566.000000000,5.000000 5.000000 0.000000,179.000000 33.000000 24.000000,174.000000,28.000000,24.000000,174.000000,28.000000,24.000000,1:1 millimetres,YES - X/Y MIN 5 MM; Z MIN 0 MM,UNPOWERED DIMENSIONAL/PACKAGING FIT ARTICLE ONLY,0,NOT EXECUTED,NONE,"PRELIMINARY - 1:1 NONSTRUCTURAL FIT ARTICLES ONLY - NOT APPROVED FOR LOAD BEARING, STANDING, WALKING, POWERED TESTING, MOTION, OR ENERGIZATION"
P01_PELVIS_PLATE_FRONT,P01,pelvis frame plate,hr30/whole-body-p0.1/manufacturing-files/parts/P01/P01_PELVIS_PLATE_FRONT/P01_PELVIS_PLATE_FRONT.step,e3d1dd25ad3edd097f3bd2fe39d491b22ccd765f3a6d98daea77e46dd340f8b4,136.000 x 5.000 x 62.000 mm,23179.462147,stl/P01/P01_PELVIS_PLATE_FRONT.stl,aa42df2b258ea8826f3c55fda0faa458889dfa929fae31aaf8c74c37ba17d403,344684,87765e3f52568c974f713a1d712a82959078af051092b65870be6917656e0d4a,6892,23177.713546,0 0 1 1 0 0 0 1 0,-350.000000000 73.000000000 33.500000000,5.000000 5.000000 0.000000,67.000000 141.000000 5.000000,62.000000,136.000000,5.000000,136.000000,5.000000,62.000000,1:1 millimetres,YES - X/Y MIN 5 MM; Z MIN 0 MM,UNPOWERED DIMENSIONAL/PACKAGING FIT ARTICLE ONLY,0,NOT EXECUTED,NONE,"PRELIMINARY - 1:1 NONSTRUCTURAL FIT ARTICLES ONLY - NOT APPROVED FOR LOAD BEARING, STANDING, WALKING, POWERED TESTING, MOTION, OR ENERGIZATION"
P01_PELVIS_PLATE_REAR,P01,pelvis frame plate,hr30/whole-body-p0.1/manufacturing-files/parts/P01/P01_PELVIS_PLATE_REAR/P01_PELVIS_PLATE_REAR.step,d9cd23d4a1ba7d7e265b7b8e5947693718afbb3210fdcf3cdc50ad3c34e1ad95,136.000 x 5.000 x 62.000 mm,23179.462147,stl/P01/P01_PELVIS_PLATE_REAR.stl,a327b988fbd2e0fc6ed1289dd2fb6b7afbd069d21b18ff378153e67d4bffddf3,344684,aafcaa12682912a5a5f6f7f20933722b3049512e6e20dc7c252b6b2928bed20f,6892,23177.713547,0 0 1 1 0 0 0 1 0,-350.000000000 73.000000000 -28.500000000,5.000000 5.000000 0.000000,67.000000 141.000000 5.000000,62.000000,136.000000,5.000000,136.000000,5.000000,62.000000,1:1 millimetres,YES - X/Y MIN 5 MM; Z MIN 0 MM,UNPOWERED DIMENSIONAL/PACKAGING FIT ARTICLE ONLY,0,NOT EXECUTED,NONE,"PRELIMINARY - 1:1 NONSTRUCTURAL FIT ARTICLES ONLY - NOT APPROVED FOR LOAD BEARING, STANDING, WALKING, POWERED TESTING, MOTION, OR ENERGIZATION"
P01_WAIST_BRIDGE,P01,waist load bridge,hr30/whole-body-p0.1/manufacturing-files/parts/P01/P01_WAIST_BRIDGE/P01_WAIST_BRIDGE.step,b98b8069470d11df21ec7ed1a56a5cb0e61097aa6a388d03efef10f343a7acb7,112.000 x 62.000 x 6.000 mm,26281.892719,stl/P01/P01_WAIST_BRIDGE.stl,57a53dd4f6f65a0e35d39056c87332cb27644ef4345d43941e5607b258aaeb87,345184,620d20000f22744dbfd96628853d3154424294b2b8d1bb292b85064d26ee292a,6902,26278.951122,1 0 0 0 1 0 0 0 1,61.000000000 36.000000000 -411.000000000,5.000000 5.000000 0.000000,117.000000 67.000000 6.000000,112.000000,62.000000,6.000000,112.000000,62.000000,6.000000,1:1 millimetres,YES - X/Y MIN 5 MM; Z MIN 0 MM,UNPOWERED DIMENSIONAL/PACKAGING FIT ARTICLE ONLY,0,NOT EXECUTED,NONE,"PRELIMINARY - 1:1 NONSTRUCTURAL FIT ARTICLES ONLY - NOT APPROVED FOR LOAD BEARING, STANDING, WALKING, POWERED TESTING, MOTION, OR ENERGIZATION"
N01_NECK_TUBE,N01,neck frame tube,hr30/whole-body-p0.1/manufacturing-files/parts/N01/N01_NECK_TUBE/N01_NECK_TUBE.step,1e9116c0e5063d59060532afa063cd90bd1361ab549799ad8241d470823ffc9f,38.000 x 38.000 x 58.000 mm,26820.160952,stl/N01/N01_NECK_TUBE.stl,da4932da11d74efc916e53f51a910b1b59ebb15646eae6e49ec1a47ca768f585,346384,b9bef8c0460c9e736800ec1e4c508118fb8779df5869a6afa5362dd3b6611d45,6926,26816.258361,0 0 1 1 0 0 0 1 0,-591.000000000 24.000000000 19.000000000,5.000000 5.000000 0.000000,63.000000 43.000000 38.000000,58.000000,38.000000,38.000000,38.000000,38.000000,58.000000,1:1 millimetres,YES - X/Y MIN 5 MM; Z MIN 0 MM,UNPOWERED DIMENSIONAL/PACKAGING FIT ARTICLE ONLY,0,NOT EXECUTED,NONE,"PRELIMINARY - 1:1 NONSTRUCTURAL FIT ARTICLES ONLY - NOT APPROVED FOR LOAD BEARING, STANDING, WALKING, POWERED TESTING, MOTION, OR ENERGIZATION"
P01_RESTRAINT_BRIDGE,P01,fall-restraint load-path candidate,hr30/whole-body-p0.1/manufacturing-files/parts/P01/P01_RESTRAINT_BRIDGE/P01_RESTRAINT_BRIDGE.step,a0a63d84b6b42049f183c5e9ae6a1a2de2ba4ac3c74fa67f9c4c255c7c606876,84.000 x 14.000 x 12.000 mm,13745.014642,stl/P01/P01_RESTRAINT_BRIDGE.stl,b241844bc1125c433ec0e8ea4922f8d632cfee31caf8e7ded6bfb5832d429365,213084,bb02fc5e3fd35291cba0bd7a591473dd386abad4d02e0aec14f20dec21991a49,4260,13743.733659,1 0 0 0 1 0 0 0 1,47.000000000 -19.000000000 -404.000000000,5.000000 5.000000 0.000000,89.000000 19.000000 12.000000,84.000000,14.000000,12.000000,84.000000,14.000000,12.000000,1:1 millimetres,YES - X/Y MIN 5 MM; Z MIN 0 MM,UNPOWERED DIMENSIONAL/PACKAGING FIT ARTICLE ONLY,0,NOT EXECUTED,NONE,"PRELIMINARY - 1:1 NONSTRUCTURAL FIT ARTICLES ONLY - NOT APPROVED FOR LOAD BEARING, STANDING, WALKING, POWERED TESTING, MOTION, OR ENERGIZATION"
L01_SHIN_SIDE_FRONT,L01,shin side plate,hr30/whole-body-p0.1/manufacturing-files/parts/L01/L01_SHIN_SIDE_FRONT/L01_SHIN_SIDE_FRONT.step,d8f4c8dfac9403add23649759100e6e2158586485b6d4438277d70a209a72892,50.000 x 3.000 x 136.000 mm,11734.881237,stl/L01/L01_SHIN_SIDE_FRONT.stl,1e3ef014fcf3b0d6047c69826868ca6d6aa4a6411b6622b838367954e1d0a59f,298984,2321edcb7d4fa56466f19c6f252eaea655ff81dddfa4da638b948914d6b4375c,5978,11734.021586,0 0 1 1 0 0 0 1 0,-54.500000000 -32.500000000 21.500000000,5.000000 5.000000 0.000000,141.000000 55.000000 3.000000,136.000000,50.000000,3.000000,50.000000,3.000000,136.000000,1:1 millimetres,YES - X/Y MIN 5 MM; Z MIN 0 MM,UNPOWERED DIMENSIONAL/PACKAGING FIT ARTICLE ONLY,0,NOT EXECUTED,NONE,"PRELIMINARY - 1:1 NONSTRUCTURAL FIT ARTICLES ONLY - NOT APPROVED FOR LOAD BEARING, STANDING, WALKING, POWERED TESTING, MOTION, OR ENERGIZATION"
L01_THIGH_SIDE_FRONT,L01,thigh side plate,hr30/whole-body-p0.1/manufacturing-files/parts/L01/L01_THIGH_SIDE_FRONT/L01_THIGH_SIDE_FRONT.step,8e934e071bb86eae510299b12cc914e756fb5691b808280cb1ecb02c77123695,56.000 x 3.000 x 142.000 mm,13397.612325,stl/L01/L01_THIGH_SIDE_FRONT.stl,b0b032ed5d1fa601be378470cde5e422d32f8750449b8cb8704741bf3ddb8153,298984,66a64fe7ab341c8993aecdd3ed0c29937e4227d31fff6a75ebc59e6910113b8d,5978,13396.697200,0 0 1 1 0 0 0 1 0,-219.000000000 -29.500000000 21.500000000,5.000000 5.000000 0.000000,147.000000 61.000000 3.000000,142.000000,56.000000,3.000000,56.000000,3.000000,142.000000,1:1 millimetres,YES - X/Y MIN 5 MM; Z MIN 0 MM,UNPOWERED DIMENSIONAL/PACKAGING FIT ARTICLE ONLY,0,NOT EXECUTED,NONE,"PRELIMINARY - 1:1 NONSTRUCTURAL FIT ARTICLES ONLY - NOT APPROVED FOR LOAD BEARING, STANDING, WALKING, POWERED TESTING, MOTION, OR ENERGIZATION"
